timestamp_utc,device_id,plant_instance_id,species_id,soil_moisture,soil_moisture_raw,soil_temperature_c,air_temperature_c,air_humidity_pct,light_lux,is_watering_event,watering_amount_ml
2026-01-01T22:20:00+00:00,dev_1303,3,728,0.6619,621,18.14,17.47,33.1,0.0,0,0.0
2026-01-01T22:30:00+00:00,dev_1303,3,728,0.6624,613,18.12,17.48,36.3,0.0,0,0.0
2026-01-01T22:40:00+00:00,dev_1303,3,728,0.6649,616,18.1,17.52,32.0,0.0,0,0.0
2026-01-01T22:50:00+00:00,dev_1303,3,728,0.6609,618,18.1,17.59,37.0,0.0,0,0.0
2026-01-01T23:00:00+00:00,dev_1303,3,728,0.6649,622,18.09,17.63,34.3,0.0,0,0.0
2026-01-01T23:10:00+00:00,dev_1303,3,728,0.6603,622,18.15,17.64,37.7,0.0,0,0.0
2026-01-01T23:20:00+00:00,dev_1303,3,728,0.6679,621,18.12,17.67,36.9,0.0,0,0.0
2026-01-01T23:30:00+00:00,dev_1303,3,728,0.6673,627,18.07,17.69,37.5,0.0,0,0.0
2026-01-01T23:40:00+00:00,dev_1303,3,728,0.6577,626,18.07,17.76,36.6,0.0,0,0.0
2026-01-01T23:50:00+00:00,dev_1303,3,728,0.6704,603,18.02,17.82,33.6,0.0,0,0.0
2026-01-02T00:00:00+00:00,dev_1303,3,728,0.6619,610,18.0,17.87,34.6,0.0,0,0.0
2026-01-02T00:10:00+00:00,dev_1303,3,728,0.6658,623,18.03,17.93,35.1,0.0,0,0.0
2026-01-02T00:20:00+00:00,dev_1303,3,728,0.6564,620,18.01,18.03,35.9,0.0,0,0.0
2026-01-02T00:30:00+00:00,dev_1303,3,728,0.6675,612,17.98,18.08,34.0,0.0,0,0.0
2026-01-02T00:40:00+00:00,dev_1303,3,728,0.6696,631,17.96,18.16,34.0,0.0,0,0.0
2026-01-02T00:50:00+00:00,dev_1303,3,728,0.6669,616,17.87,18.21,29.2,0.0,0,0.0
2026-01-02T01:00:00+00:00,dev_1303,3,728,0.6707,617,17.87,18.29,33.1,0.0,0,0.0
2026-01-02T01:10:00+00:00,dev_1303,3,728,0.6696,631,17.87,18.35,30.2,0.0,0,0.0
2026-01-02T01:20:00+00:00,dev_1303,3,728,0.6682,612,17.8,18.4,32.9,0.0,0,0.0
2026-01-02T01:30:00+00:00,dev_1303,3,728,0.6587,627,17.8,18.45,34.0,0.0,0,0.0
2026-01-02T01:40:00+00:00,dev_1303,3,728,0.6557,618,17.8,18.53,29.2,0.0,0,0.0
2026-01-02T01:50:00+00:00,dev_1303,3,728,0.6551,613,17.81,18.63,33.6,0.0,0,0.0
2026-01-02T02:00:00+00:00,dev_1303,3,728,0.6667,608,17.85,18.69,33.0,0.0,0,0.0
2026-01-02T02:10:00+00:00,dev_1303,3,728,0.6592,623,17.82,18.78,35.0,0.0,0,0.0
2026-01-02T02:20:00+00:00,dev_1303,3,728,0.6588,625,17.82,18.86,32.0,0.0,0,0.0
2026-01-02T02:30:00+00:00,dev_1303,3,728,0.6603,625,17.86,18.98,30.8,0.0,0,0.0
2026-01-02T02:40:00+00:00,dev_1303,3,728,0.6624,632,17.87,19.04,29.0,0.0,0,0.0
2026-01-02T02:50:00+00:00,dev_1303,3,728,0.6612,624,17.92,19.11,34.0,0.0,0,0.0
2026-01-02T03:00:00+00:00,dev_1303,3,728,0.6536,614,17.94,19.19,30.1,0.0,0,0.0
2026-01-02T03:10:00+00:00,dev_1303,3,728,0.6582,625,17.98,19.23,30.9,0.0,0,0.0
2026-01-02T03:20:00+00:00,dev_1303,3,728,0.6572,613,17.98,19.31,33.4,0.0,0,0.0
2026-01-02T03:30:00+00:00,dev_1303,3,728,0.6591,618,18.0,19.38,29.8,0.0,0,0.0
2026-01-02T03:40:00+00:00,dev_1303,3,728,0.652,624,17.98,19.45,32.3,0.0,0,0.0
2026-01-02T03:50:00+00:00,dev_1303,3,728,0.644,619,17.95,19.52,34.4,0.0,0,0.0
2026-01-02T04:00:00+00:00,dev_1303,3,728,0.6522,614,18.0,19.61,32.5,0.0,0,0.0
2026-01-02T04:10:00+00:00,dev_1303,3,728,0.6518,612,18.01,19.68,30.2,0.0,0,0.0
2026-01-02T04:20:00+00:00,dev_1303,3,728,0.6585,611,18.04,19.74,31.0,0.0,0,0.0
2026-01-02T04:30:00+00:00,dev_1303,3,728,0.6488,627,18.13,19.78,28.1,0.0,0,0.0
2026-01-02T04:40:00+00:00,dev_1303,3,728,0.6475,616,18.15,19.86,33.0,0.0,0,0.0
2026-01-02T04:50:00+00:00,dev_1303,3,728,0.6535,621,18.24,19.95,31.6,0.0,0,0.0
2026-01-02T05:00:00+00:00,dev_1303,3,728,0.6586,624,18.26,20.01,27.6,0.0,0,0.0
2026-01-02T05:10:00+00:00,dev_1303,3,728,0.6547,615,18.28,20.08,30.6,0.0,0,0.0
2026-01-02T05:20:00+00:00,dev_1303,3,728,0.6527,630,18.3,20.15,29.6,0.0,0,0.0
2026-01-02T05:30:00+00:00,dev_1303,3,728,0.6558,612,18.28,20.21,31.6,0.0,0,0.0
2026-01-02T05:40:00+00:00,dev_1303,3,728,0.6632,608,18.31,20.28,26.0,0.0,0,0.0
2026-01-02T05:50:00+00:00,dev_1303,3,728,0.6651,618,18.36,20.31,28.7,0.0,0,0.0
2026-01-02T06:00:00+00:00,dev_1303,3,728,0.6545,618,18.4,20.36,29.3,0.0,0,0.0
2026-01-02T06:10:00+00:00,dev_1303,3,728,0.6498,619,18.38,20.43,27.9,0.0,0,0.0
2026-01-02T06:20:00+00:00,dev_1303,3,728,0.6555,613,18.4,20.47,24.9,82.4,0,0.0
2026-01-02T06:30:00+00:00,dev_1303,3,728,0.6487,610,18.43,20.52,28.7,292.3,0,0.0
2026-01-02T06:40:00+00:00,dev_1303,3,728,0.66,619,18.41,20.58,30.0,612.2,0,0.0
2026-01-02T06:50:00+00:00,dev_1303,3,728,0.6583,621,18.42,20.68,27.0,1025.2,0,0.0
2026-01-02T07:00:00+00:00,dev_1303,3,728,0.6552,622,18.45,20.82,28.3,1651.1,0,0.0
2026-01-02T07:10:00+00:00,dev_1303,3,728,0.6553,617,18.49,20.93,27.4,2003.7,0,0.0
2026-01-02T07:20:00+00:00,dev_1303,3,728,0.6487,605,18.53,21.04,25.7,2488.9,0,0.0
2026-01-02T07:30:00+00:00,dev_1303,3,728,0.6549,612,18.59,21.15,24.3,3351.8,0,0.0
2026-01-02T07:40:00+00:00,dev_1303,3,728,0.6567,615,18.6,21.22,28.7,3863.9,0,0.0
2026-01-02T07:50:00+00:00,dev_1303,3,728,0.6524,611,18.65,21.28,26.7,4022.9,0,0.0
2026-01-02T08:00:00+00:00,dev_1303,3,728,0.6452,611,18.67,21.37,28.0,5052.3,0,0.0
2026-01-02T08:10:00+00:00,dev_1303,3,728,0.6517,622,18.72,21.52,25.8,5060.9,0,0.0
2026-01-02T08:20:00+00:00,dev_1303,3,728,0.6465,618,18.83,21.61,25.0,6172.1,0,0.0
2026-01-02T08:30:00+00:00,dev_1303,3,728,0.6476,604,18.84,21.68,27.7,7001.6,0,0.0
2026-01-02T08:40:00+00:00,dev_1303,3,728,0.6512,621,18.93,21.7,25.3,7757.8,0,0.0
2026-01-02T08:50:00+00:00,dev_1303,3,728,0.6468,610,18.98,21.76,25.0,8008.2,0,0.0
2026-01-02T09:00:00+00:00,dev_1303,3,728,0.6576,610,19.03,21.83,22.1,8181.0,0,0.0
2026-01-02T09:10:00+00:00,dev_1303,3,728,0.6492,598,19.1,21.88,25.5,9148.6,0,0.0
2026-01-02T09:20:00+00:00,dev_1303,3,728,0.651,618,19.14,21.92,27.5,9890.0,0,0.0
2026-01-02T09:30:00+00:00,dev_1303,3,728,0.6543,612,19.17,21.91,25.1,9521.2,0,0.0
2026-01-02T09:40:00+00:00,dev_1303,3,728,0.649,613,19.2,21.97,24.0,9899.3,0,0.0
2026-01-02T09:50:00+00:00,dev_1303,3,728,0.6499,606,19.28,21.96,31.4,11019.3,0,0.0
2026-01-02T10:00:00+00:00,dev_1303,3,728,0.6578,600,19.31,21.92,24.5,10376.1,0,0.0
2026-01-02T10:10:00+00:00,dev_1303,3,728,0.6462,622,19.34,21.92,26.0,10914.2,0,0.0
2026-01-02T10:20:00+00:00,dev_1303,3,728,0.6423,617,19.4,21.86,23.4,10158.8,0,0.0
2026-01-02T10:30:00+00:00,dev_1303,3,728,0.6489,621,19.51,21.81,23.7,11532.9,0,0.0
2026-01-02T10:40:00+00:00,dev_1303,3,728,0.6411,620,19.56,21.74,28.3,11203.4,0,0.0
2026-01-02T10:50:00+00:00,dev_1303,3,728,0.6378,613,19.63,21.71,26.8,9980.0,0,0.0
2026-01-02T11:00:00+00:00,dev_1303,3,728,0.6449,607,19.67,21.67,23.5,9147.3,0,0.0
2026-01-02T11:10:00+00:00,dev_1303,3,728,0.639,605,19.69,21.6,26.0,10504.7,0,0.0
2026-01-02T11:20:00+00:00,dev_1303,3,728,0.6388,609,19.71,21.54,26.0,9353.2,0,0.0
2026-01-02T11:30:00+00:00,dev_1303,3,728,0.6401,618,19.7,21.46,27.8,8766.9,0,0.0
2026-01-02T11:40:00+00:00,dev_1303,3,728,0.64,612,19.78,21.33,26.8,8518.5,0,0.0
2026-01-02T11:50:00+00:00,dev_1303,3,728,0.6433,619,19.78,21.18,28.7,7587.1,0,0.0
2026-01-02T12:00:00+00:00,dev_1303,3,728,0.6417,611,19.78,21.05,28.1,7367.8,0,0.0
2026-01-02T12:10:00+00:00,dev_1303,3,728,0.6449,618,19.84,20.91,26.3,6787.7,0,0.0
2026-01-02T12:20:00+00:00,dev_1303,3,728,0.6347,608,19.79,20.8,27.7,5660.1,0,0.0
2026-01-02T12:30:00+00:00,dev_1303,3,728,0.6386,613,19.81,20.65,25.9,5953.6,0,0.0
2026-01-02T12:40:00+00:00,dev_1303,3,728,0.6349,623,19.79,20.51,29.0,4718.9,0,0.0
2026-01-02T12:50:00+00:00,dev_1303,3,728,0.6258,619,19.75,20.38,27.8,3569.8,0,0.0
2026-01-02T13:00:00+00:00,dev_1303,3,728,0.6254,618,19.71,20.22,27.8,3729.1,0,0.0
2026-01-02T13:10:00+00:00,dev_1303,3,728,0.6316,598,19.69,20.09,28.0,2819.3,0,0.0
2026-01-02T13:20:00+00:00,dev_1303,3,728,0.6365,613,19.65,19.94,30.6,2809.1,0,0.0
2026-01-02T13:30:00+00:00,dev_1303,3,728,0.6312,594,19.64,19.78,30.6,2042.6,0,0.0
2026-01-02T13:40:00+00:00,dev_1303,3,728,0.6301,608,19.6,19.66,29.9,1579.1,0,0.0
2026-01-02T13:50:00+00:00,dev_1303,3,728,0.635,606,19.62,19.54,29.4,1168.1,0,0.0
2026-01-02T14:00:00+00:00,dev_1303,3,728,0.6305,603,19.59,19.4,33.2,806.9,0,0.0
2026-01-02T14:10:00+00:00,dev_1303,3,728,0.6276,601,19.55,19.31,30.7,326.3,0,0.0
2026-01-02T14:20:00+00:00,dev_1303,3,728,0.6335,619,19.51,19.17,31.9,113.3,0,0.0
2026-01-02T14:30:00+00:00,dev_1303,3,728,0.6265,597,19.48,19.06,33.1,0.0,0,0.0
2026-01-02T14:40:00+00:00,dev_1303,3,728,0.6321,611,19.44,18.96,33.7,0.0,0,0.0
2026-01-02T14:50:00+00:00,dev_1303,3,728,0.6306,607,19.45,18.86,32.4,0.0,0,0.0
2026-01-02T15:00:00+00:00,dev_1303,3,728,0.6384,607,19.44,18.75,31.5,0.0,0,0.0
2026-01-02T15:10:00+00:00,dev_1303,3,728,0.6306,611,19.44,18.68,31.0,0.0,0,0.0
2026-01-02T15:20:00+00:00,dev_1303,3,728,0.6304,606,19.42,18.61,31.1,0.0,0,0.0
2026-01-02T15:30:00+00:00,dev_1303,3,728,0.6316,603,19.41,18.53,31.7,0.0,0,0.0
2026-01-02T15:40:00+00:00,dev_1303,3,728,0.6234,594,19.34,18.47,32.3,0.0,0,0.0
2026-01-02T15:50:00+00:00,dev_1303,3,728,0.6304,593,19.29,18.41,33.9,0.0,0,0.0
2026-01-02T16:00:00+00:00,dev_1303,3,728,0.6331,601,19.25,18.34,33.6,0.0,0,0.0
2026-01-02T16:10:00+00:00,dev_1303,3,728,0.6308,596,19.23,18.28,30.6,0.0,0,0.0
2026-01-02T16:20:00+00:00,dev_1303,3,728,0.625,595,19.23,18.16,33.0,0.0,0,0.0
2026-01-02T16:30:00+00:00,dev_1303,3,728,0.6289,608,19.14,18.08,38.6,0.0,0,0.0
2026-01-02T16:40:00+00:00,dev_1303,3,728,0.6248,614,19.12,17.98,36.4,0.0,0,0.0
2026-01-02T16:50:00+00:00,dev_1303,3,728,0.6288,602,19.05,17.9,33.6,0.0,0,0.0
2026-01-02T17:00:00+00:00,dev_1303,3,728,0.6273,602,19.04,17.83,35.1,0.0,0,0.0
2026-01-02T17:10:00+00:00,dev_1303,3,728,0.6226,598,19.05,17.77,31.9,0.0,0,0.0
2026-01-02T17:20:00+00:00,dev_1303,3,728,0.6208,590,19.05,17.72,36.5,0.0,0,0.0
2026-01-02T17:30:00+00:00,dev_1303,3,728,0.6113,600,19.02,17.66,35.9,0.0,0,0.0
2026-01-02T17:40:00+00:00,dev_1303,3,728,0.6245,599,18.93,17.59,36.1,0.0,0,0.0
2026-01-02T17:50:00+00:00,dev_1303,3,728,0.6136,598,18.85,17.52,38.7,0.0,0,0.0
2026-01-02T18:00:00+00:00,dev_1303,3,728,0.6167,603,18.84,17.46,38.9,0.0,0,0.0
2026-01-02T18:10:00+00:00,dev_1303,3,728,0.6282,596,18.78,17.4,36.0,0.0,0,0.0
2026-01-02T18:20:00+00:00,dev_1303,3,728,0.617,592,18.72,17.37,36.2,0.0,0,0.0
2026-01-02T18:30:00+00:00,dev_1303,3,728,0.6245,603,18.71,17.32,36.9,0.0,0,0.0
2026-01-02T18:40:00+00:00,dev_1303,3,728,0.6209,603,18.64,17.26,34.7,0.0,0,0.0
2026-01-02T18:50:00+00:00,dev_1303,3,728,0.6239,605,18.54,17.21,39.0,0.0,0,0.0
2026-01-02T19:00:00+00:00,dev_1303,3,728,0.6194,583,18.53,17.15,40.1,0.0,0,0.0
2026-01-02T19:10:00+00:00,dev_1303,3,728,0.6086,600,18.42,17.1,38.1,0.0,0,0.0
2026-01-02T19:20:00+00:00,dev_1303,3,728,0.6165,604,18.42,17.09,38.5,0.0,0,0.0
2026-01-02T19:30:00+00:00,dev_1303,3,728,0.6234,593,18.43,17.03,36.5,0.0,0,0.0
2026-01-02T19:40:00+00:00,dev_1303,3,728,0.6219,604,18.4,17.04,29.5,0.0,0,0.0
2026-01-02T19:50:00+00:00,dev_1303,3,728,0.6179,606,18.38,17.02,34.4,0.0,0,0.0
2026-01-02T20:00:00+00:00,dev_1303,3,728,0.619,599,18.32,17.01,37.4,0.0,0,0.0
2026-01-02T20:10:00+00:00,dev_1303,3,728,0.6152,601,18.22,16.94,39.4,0.0,0,0.0
2026-01-02T20:20:00+00:00,dev_1303,3,728,0.6166,599,18.16,16.93,40.5,0.0,0,0.0
2026-01-02T20:30:00+00:00,dev_1303,3,728,0.6141,595,18.12,16.92,32.9,0.0,0,0.0
2026-01-02T20:40:00+00:00,dev_1303,3,728,0.6069,594,18.08,16.92,36.2,0.0,0,0.0
2026-01-02T20:50:00+00:00,dev_1303,3,728,0.6114,598,18.05,16.95,42.2,0.0,0,0.0
2026-01-02T21:00:00+00:00,dev_1303,3,728,0.6174,595,18.01,16.9,40.6,0.0,0,0.0
2026-01-02T21:10:00+00:00,dev_1303,3,728,0.6074,599,17.93,16.93,34.6,0.0,0,0.0
2026-01-02T21:20:00+00:00,dev_1303,3,728,0.6128,589,17.85,16.92,37.2,0.0,0,0.0
2026-01-02T21:30:00+00:00,dev_1303,3,728,0.6178,594,17.82,16.92,37.5,0.0,0,0.0
2026-01-02T21:40:00+00:00,dev_1303,3,728,0.621,590,17.76,16.94,36.0,0.0,0,0.0
2026-01-02T21:50:00+00:00,dev_1303,3,728,0.6158,589,17.69,16.92,37.9,0.0,0,0.0
2026-01-02T22:00:00+00:00,dev_1303,3,728,0.6164,602,17.67,16.96,37.0,0.0,0,0.0
2026-01-02T22:10:00+00:00,dev_1303,3,728,0.6163,598,17.6,16.97,32.9,0.0,0,0.0
2026-01-02T22:20:00+00:00,dev_1303,3,728,0.611,594,17.58,17.01,38.4,0.0,0,0.0
2026-01-02T22:30:00+00:00,dev_1303,3,728,0.6192,592,17.52,17.08,35.8,0.0,0,0.0
2026-01-02T22:40:00+00:00,dev_1303,3,728,0.6116,599,17.48,17.1,35.4,0.0,0,0.0
2026-01-02T22:50:00+00:00,dev_1303,3,728,0.6167,594,17.46,17.13,36.4,0.0,0,0.0
2026-01-02T23:00:00+00:00,dev_1303,3,728,0.6133,591,17.45,17.2,37.6,0.0,0,0.0
2026-01-02T23:10:00+00:00,dev_1303,3,728,0.613,602,17.45,17.24,37.5,0.0,0,0.0
2026-01-02T23:20:00+00:00,dev_1303,3,728,0.6158,590,17.37,17.28,36.0,0.0,0,0.0
2026-01-02T23:30:00+00:00,dev_1303,3,728,0.6124,586,17.33,17.34,38.6,0.0,0,0.0
2026-01-02T23:40:00+00:00,dev_1303,3,728,0.6074,593,17.3,17.41,37.3,0.0,0,0.0
2026-01-02T23:50:00+00:00,dev_1303,3,728,0.6027,584,17.26,17.44,34.6,0.0,0,0.0
2026-01-03T00:00:00+00:00,dev_1303,3,728,0.6052,594,17.25,17.52,33.9,0.0,0,0.0
2026-01-03T00:10:00+00:00,dev_1303,3,728,0.6061,607,17.26,17.58,35.5,0.0,0,0.0
2026-01-03T00:20:00+00:00,dev_1303,3,728,0.6039,595,17.24,17.64,34.4,0.0,0,0.0
2026-01-03T00:30:00+00:00,dev_1303,3,728,0.6078,592,17.18,17.68,33.9,0.0,0,0.0
2026-01-03T00:40:00+00:00,dev_1303,3,728,0.6017,583,17.16,17.76,36.3,0.0,0,0.0
2026-01-03T00:50:00+00:00,dev_1303,3,728,0.6034,587,17.21,17.84,32.8,0.0,0,0.0
2026-01-03T01:00:00+00:00,dev_1303,3,728,0.6019,594,17.19,17.92,34.1,0.0,0,0.0
2026-01-03T01:10:00+00:00,dev_1303,3,728,0.6041,586,17.2,18.05,32.4,0.0,0,0.0
2026-01-03T01:20:00+00:00,dev_1303,3,728,0.6059,589,17.23,18.1,32.3,0.0,0,0.0
2026-01-03T01:30:00+00:00,dev_1303,3,728,0.6005,592,17.24,18.16,35.2,0.0,0,0.0
2026-01-03T01:40:00+00:00,dev_1303,3,728,0.6023,584,17.24,18.24,35.0,0.0,0,0.0
2026-01-03T01:50:00+00:00,dev_1303,3,728,0.6179,587,17.26,18.34,34.6,0.0,0,0.0
2026-01-03T02:00:00+00:00,dev_1303,3,728,0.6018,587,17.27,18.42,34.4,0.0,0,0.0
2026-01-03T02:10:00+00:00,dev_1303,3,728,0.5967,593,17.28,18.51,30.9,0.0,0,0.0
2026-01-03T02:20:00+00:00,dev_1303,3,728,0.5994,598,17.3,18.58,37.3,0.0,0,0.0
2026-01-03T02:30:00+00:00,dev_1303,3,728,0.6014,596,17.3,18.68,32.1,0.0,0,0.0
2026-01-03T02:40:00+00:00,dev_1303,3,728,0.5956,598,17.31,18.79,29.7,0.0,0,0.0
2026-01-03T02:50:00+00:00,dev_1303,3,728,0.6013,590,17.3,18.89,31.2,0.0,0,0.0
2026-01-03T03:00:00+00:00,dev_1303,3,728,0.6018,597,17.27,18.98,34.1,0.0,0,0.0
2026-01-03T03:10:00+00:00,dev_1303,3,728,0.6096,587,17.29,19.06,31.7,0.0,0,0.0
2026-01-03T03:20:00+00:00,dev_1303,3,728,0.5984,584,17.36,19.13,31.2,0.0,0,0.0
2026-01-03T03:30:00+00:00,dev_1303,3,728,0.5966,590,17.38,19.22,33.7,0.0,0,0.0
2026-01-03T03:40:00+00:00,dev_1303,3,728,0.6,587,17.41,19.29,32.6,0.0,0,0.0
2026-01-03T03:50:00+00:00,dev_1303,3,728,0.6042,584,17.44,19.36,30.1,0.0,0,0.0
2026-01-03T04:00:00+00:00,dev_1303,3,728,0.6048,585,17.44,19.46,29.5,0.0,0,0.0
2026-01-03T04:10:00+00:00,dev_1303,3,728,0.5975,583,17.5,19.57,32.7,0.0,0,0.0
2026-01-03T04:20:00+00:00,dev_1303,3,728,0.5891,587,17.49,19.64,30.2,0.0,0,0.0
2026-01-03T04:30:00+00:00,dev_1303,3,728,0.5943,603,17.53,19.74,32.5,0.0,0,0.0
2026-01-03T04:40:00+00:00,dev_1303,3,728,0.5893,590,17.57,19.82,31.0,0.0,0,0.0
2026-01-03T04:50:00+00:00,dev_1303,3,728,0.5881,592,17.61,19.9,28.1,0.0,0,0.0
2026-01-03T05:00:00+00:00,dev_1303,3,728,0.6424,600,17.65,19.96,27.1,0.0,1,242.4
2026-01-03T05:10:00+00:00,dev_1303,3,728,0.6409,620,17.67,20.03,29.9,0.0,0,0.0
2026-01-03T05:20:00+00:00,dev_1303,3,728,0.6434,614,17.65,20.1,31.6,0.0,0,0.0
2026-01-03T05:30:00+00:00,dev_1303,3,728,0.6356,615,17.71,20.15,32.3,0.0,0,0.0
2026-01-03T05:40:00+00:00,dev_1303,3,728,0.6351,612,17.72,20.22,32.1,0.0,0,0.0
2026-01-03T05:50:00+00:00,dev_1303,3,728,0.6347,613,17.78,20.29,27.2,0.0,0,0.0
2026-01-03T06:00:00+00:00,dev_1303,3,728,0.6364,603,17.82,20.36,31.4,0.0,0,0.0
2026-01-03T06:10:00+00:00,dev_1303,3,728,0.6292,614,17.84,20.47,30.5,0.0,0,0.0
2026-01-03T06:20:00+00:00,dev_1303,3,728,0.6335,608,17.91,20.51,29.5,69.7,0,0.0
2026-01-03T06:30:00+00:00,dev_1303,3,728,0.6261,593,17.94,20.57,26.1,287.8,0,0.0
2026-01-03T06:40:00+00:00,dev_1303,3,728,0.6259,610,17.99,20.63,29.2,569.8,0,0.0
2026-01-03T06:50:00+00:00,dev_1303,3,728,0.6303,599,18.07,20.68,27.9,897.7,0,0.0
2026-01-03T07:00:00+00:00,dev_1303,3,728,0.6327,616,18.13,20.81,28.5,1375.2,0,0.0
2026-01-03T07:10:00+00:00,dev_1303,3,728,0.6227,604,18.16,20.92,25.7,1779.4,0,0.0
2026-01-03T07:20:00+00:00,dev_1303,3,728,0.6284,608,18.23,21.05,27.1,2057.7,0,0.0
2026-01-03T07:30:00+00:00,dev_1303,3,728,0.6289,606,18.28,21.15,31.3,2279.5,0,0.0
2026-01-03T07:40:00+00:00,dev_1303,3,728,0.6147,596,18.37,21.22,27.0,3430.8,0,0.0
2026-01-03T07:50:00+00:00,dev_1303,3,728,0.6217,613,18.4,21.34,24.0,3799.6,0,0.0
2026-01-03T08:00:00+00:00,dev_1303,3,728,0.624,600,18.4,21.42,25.7,4257.5,0,0.0
2026-01-03T08:10:00+00:00,dev_1303,3,728,0.6259,607,18.43,21.49,24.2,5259.8,0,0.0
2026-01-03T08:20:00+00:00,dev_1303,3,728,0.6216,592,18.47,21.55,30.2,5487.9,0,0.0
2026-01-03T08:30:00+00:00,dev_1303,3,728,0.6194,604,18.49,21.69,25.0,6540.6,0,0.0
2026-01-03T08:40:00+00:00,dev_1303,3,728,0.6243,599,18.5,21.77,23.9,6060.3,0,0.0
2026-01-03T08:50:00+00:00,dev_1303,3,728,0.6247,596,18.49,21.85,25.3,6310.2,0,0.0
2026-01-03T09:00:00+00:00,dev_1303,3,728,0.624,603,18.49,21.89,24.8,7589.3,0,0.0
2026-01-03T09:10:00+00:00,dev_1303,3,728,0.6116,603,18.49,21.94,22.5,9267.3,0,0.0
2026-01-03T09:20:00+00:00,dev_1303,3,728,0.6131,599,18.54,21.99,22.3,8351.0,0,0.0
2026-01-03T09:30:00+00:00,dev_1303,3,728,0.6084,602,18.6,22.03,22.5,7718.3,0,0.0
2026-01-03T09:40:00+00:00,dev_1303,3,728,0.6123,604,18.67,22.06,27.3,9473.8,0,0.0
2026-01-03T09:50:00+00:00,dev_1303,3,728,0.6112,589,18.77,22.05,25.4,8674.4,0,0.0
2026-01-03T10:00:00+00:00,dev_1303,3,728,0.6136,605,18.73,22.04,25.2,8840.5,0,0.0
2026-01-03T10:10:00+00:00,dev_1303,3,728,0.6166,596,18.76,22.08,29.0,8007.6,0,0.0
2026-01-03T10:20:00+00:00,dev_1303,3,728,0.6189,592,18.81,22.08,25.9,9386.7,0,0.0
2026-01-03T10:30:00+00:00,dev_1303,3,728,0.6103,606,18.83,22.05,26.0,10169.2,0,0.0
2026-01-03T10:40:00+00:00,dev_1303,3,728,0.6167,598,18.86,22.02,26.5,9068.9,0,0.0
2026-01-03T10:50:00+00:00,dev_1303,3,728,0.6112,586,18.94,21.95,26.7,9300.4,0,0.0
2026-01-03T11:00:00+00:00,dev_1303,3,728,0.6024,605,18.98,21.9,25.9,8259.7,0,0.0
2026-01-03T11:10:00+00:00,dev_1303,3,728,0.6122,598,19.01,21.82,20.7,9384.1,0,0.0
2026-01-03T11:20:00+00:00,dev_1303,3,728,0.6101,588,19.08,21.76,25.7,8858.4,0,0.0
2026-01-03T11:30:00+00:00,dev_1303,3,728,0.6155,594,19.15,21.63,24.8,6764.5,0,0.0
2026-01-03T11:40:00+00:00,dev_1303,3,728,0.6067,601,19.23,21.49,22.0,8029.3,0,0.0
2026-01-03T11:50:00+00:00,dev_1303,3,728,0.6033,597,19.31,21.39,25.0,7965.8,0,0.0
2026-01-03T12:00:00+00:00,dev_1303,3,728,0.6029,582,19.32,21.27,27.6,6641.6,0,0.0
2026-01-03T12:10:00+00:00,dev_1303,3,728,0.6087,586,19.37,21.15,28.5,6397.7,0,0.0
2026-01-03T12:20:00+00:00,dev_1303,3,728,0.6053,589,19.42,21.0,27.6,5522.2,0,0.0
2026-01-03T12:30:00+00:00,dev_1303,3,728,0.6104,585,19.5,20.85,30.6,4855.2,0,0.0
2026-01-03T12:40:00+00:00,dev_1303,3,728,0.6015,595,19.51,20.72,26.4,4720.7,0,0.0
2026-01-03T12:50:00+00:00,dev_1303,3,728,0.6042,588,19.56,20.58,29.5,3998.4,0,0.0
2026-01-03T13:00:00+00:00,dev_1303,3,728,0.6045,595,19.59,20.46,25.1,3685.9,0,0.0
2026-01-03T13:10:00+00:00,dev_1303,3,728,0.6032,596,19.52,20.31,32.1,3140.6,0,0.0
2026-01-03T13:20:00+00:00,dev_1303,3,728,0.6067,590,19.53,20.21,29.7,2496.5,0,0.0
2026-01-03T13:30:00+00:00,dev_1303,3,728,0.6061,576,19.51,20.07,31.9,1867.3,0,0.0
2026-01-03T13:40:00+00:00,dev_1303,3,728,0.5993,594,19.48,19.93,32.4,1529.4,0,0.0
2026-01-03T13:50:00+00:00,dev_1303,3,728,0.6036,590,19.43,19.78,27.8,1046.1,0,0.0
2026-01-03T14:00:00+00:00,dev_1303,3,728,0.6112,589,19.39,19.62,31.6,685.6,0,0.0
2026-01-03T14:10:00+00:00,dev_1303,3,728,0.5995,592,19.35,19.48,27.5,378.4,0,0.0
2026-01-03T14:20:00+00:00,dev_1303,3,728,0.5993,592,19.34,19.36,32.2,106.1,0,0.0
2026-01-03T14:30:00+00:00,dev_1303,3,728,0.5949,597,19.31,19.24,30.1,0.0,0,0.0
2026-01-03T14:40:00+00:00,dev_1303,3,728,0.6052,583,19.31,19.14,33.0,0.0,0,0.0
2026-01-03T14:50:00+00:00,dev_1303,3,728,0.5973,596,19.27,19.09,31.9,0.0,0,0.0
2026-01-03T15:00:00+00:00,dev_1303,3,728,0.5998,582,19.25,19.02,29.4,0.0,0,0.0
2026-01-03T15:10:00+00:00,dev_1303,3,728,0.5894,589,19.27,18.96,32.5,0.0,0,0.0
2026-01-03T15:20:00+00:00,dev_1303,3,728,0.5987,577,19.22,18.86,29.9,0.0,0,0.0
